,Time,Survival
715,357.5,0.8325006366378158
716,358.0,0.8325006366378158
717,358.5,0.8325006366378158
718,359.0,0.8325006366378158
719,359.5,0.8325006366378158
720,360.0,0.8309312655010472
721,360.5,0.8309312655010472
722,361.0,0.8309312655010472
723,361.5,0.8309312655010472
724,362.0,0.8309312655010472
725,362.5,0.8309312655010472
726,363.0,0.8309312655010472
727,363.5,0.8309312655010472
728,364.0,0.8309312655010472
729,364.5,0.8309312655010472
730,365.0,0.8309312655010472
731,365.5,0.8309312655010472
732,366.0,0.8309312655010472
733,366.5,0.8309312655010472
734,367.0,0.8309312655010472
735,367.5,0.8309312655010472
736,368.0,0.8309312655010472
737,368.5,0.8309312655010472
738,369.0,0.8309312655010472
739,369.5,0.8309312655010472
740,370.0,0.8309312655010472
741,370.5,0.8309312655010472
742,371.0,0.8309312655010472
743,371.5,0.8309312655010472
744,372.0,0.8309312655010472
745,372.5,0.8309312655010472
746,373.0,0.8309312655010472
747,373.5,0.8309312655010472
748,374.0,0.8309312655010472
749,374.5,0.8309312655010472
750,375.0,0.8309312655010472
751,375.5,0.8309312655010472
752,376.0,0.8309312655010472
753,376.5,0.8309312655010472
754,377.0,0.8309312655010472
755,377.5,0.8309312655010472
756,378.0,0.8309312655010472
757,378.5,0.8309312655010472
758,379.0,0.8309312655010472
759,379.5,0.8288913835381917
760,380.0,0.8288913835381917
761,380.5,0.8288913835381917
762,381.0,0.8288913835381917
763,381.5,0.8288913835381917
764,382.0,0.8288913835381917
765,382.5,0.8288913835381917
766,383.0,0.8288913835381917
767,383.5,0.8288913835381917
768,384.0,0.8288913835381917
769,384.5,0.8288913835381917
770,385.0,0.8288913835381917
771,385.5,0.8288913835381917
772,386.0,0.8288913835381917
773,386.5,0.8266037613160924
774,387.0,0.8266037613160924
775,387.5,0.8266037613160924
776,388.0,0.8266037613160924
777,388.5,0.8266037613160924
778,389.0,0.8266037613160924
779,389.5,0.8266037613160924
780,390.0,0.8266037613160924
781,390.5,0.8266037613160924
782,391.0,0.8266037613160924
783,391.5,0.8266037613160924
784,392.0,0.8266037613160924
785,392.5,0.8266037613160924
786,393.0,0.8266037613160924
787,393.5,0.8266037613160924
788,394.0,0.8266037613160924
789,394.5,0.8266037613160924
790,395.0,0.8266037613160924
791,395.5,0.8266037613160924
792,396.0,0.8266037613160924
793,396.5,0.8266037613160924
794,397.0,0.8266037613160924
795,397.5,0.8266037613160924
796,398.0,0.8266037613160924
797,398.5,0.8266037613160924
798,399.0,0.8266037613160924
799,399.5,0.8266037613160924
800,400.0,0.8266037613160924
801,400.5,0.8266037613160924
802,401.0,0.8266037613160924
803,401.5,0.8266037613160924
804,402.0,0.8266037613160924
805,402.5,0.8266037613160924
806,403.0,0.8266037613160924
807,403.5,0.8266037613160924
808,404.0,0.8266037613160924
809,404.5,0.8266037613160924
810,405.0,0.8266037613160924
811,405.5,0.8266037613160924
812,406.0,0.8266037613160924
813,406.5,0.8266037613160924
814,407.0,0.8266037613160924
815,407.5,0.8266037613160924
816,408.0,0.8266037613160924
817,408.5,0.8266037613160924
818,409.0,0.8266037613160924
819,409.5,0.826503896820782
820,410.0,0.8235182372438095
821,410.5,0.8235182372438095
822,411.0,0.8235182372438095
823,411.5,0.8235182372438095
824,412.0,0.8235182372438095
825,412.5,0.8235182372438095
826,413.0,0.8235182372438095
827,413.5,0.8235182372438095
828,414.0,0.8235182372438095
829,414.5,0.8235182372438095
830,415.0,0.8235182372438095
831,415.5,0.8235182372438095
832,416.0,0.8235182372438095
833,416.5,0.8235182372438095
834,417.0,0.8235182372438095
835,417.5,0.8235182372438095
836,418.0,0.8235182372438095
837,418.5,0.8235182372438095
838,419.0,0.8235182372438095
839,419.5,0.8235182372438095
840,420.0,0.8235182372438095
841,420.5,0.8235182372438095
842,421.0,0.8235182372438095
843,421.5,0.8235182372438095
844,422.0,0.8235182372438095
845,422.5,0.8235182372438095
846,423.0,0.8235182372438095
847,423.5,0.8235182372438095
848,424.0,0.8235182372438095
849,424.5,0.8235182372438095
850,425.0,0.8235182372438095
851,425.5,0.8235182372438095
852,426.0,0.8235182372438095
853,426.5,0.8235182372438095
854,427.0,0.8235182372438095
855,427.5,0.8235182372438095
856,428.0,0.8235182372438095
857,428.5,0.8235182372438095
858,429.0,0.8235182372438095
859,429.5,0.8190822212984736
860,430.0,0.8190822212984736
861,430.5,0.8190822212984736
862,431.0,0.8190822212984736
863,431.5,0.8190822212984736
864,432.0,0.8190822212984736
865,432.5,0.8190822212984736
866,433.0,0.8190822212984736
867,433.5,0.8190822212984736
868,434.0,0.8190822212984736
869,434.5,0.8190822212984736
870,435.0,0.8190822212984736
871,435.5,0.8190822212984736
872,436.0,0.8190822212984736
873,436.5,0.8190822212984736
874,437.0,0.8190822212984736
875,437.5,0.8190822212984736
876,438.0,0.8190822212984736
877,438.5,0.8137344074820758
878,439.0,0.8137344074820758
879,439.5,0.8137344074820758
880,440.0,0.8137344074820758
881,440.5,0.8137344074820758
882,441.0,0.8137344074820758
883,441.5,0.8120143499264965
884,442.0,0.8085940071951816
885,442.5,0.8082534125227036
886,443.0,0.8082534125227036
887,443.5,0.8082534125227036
888,444.0,0.8082534125227036
889,444.5,0.8082534125227036
890,445.0,0.8082534125227036
891,445.5,0.8082534125227036
892,446.0,0.8082534125227036
893,446.5,0.8082534125227036
894,447.0,0.8082534125227036
